사건,신고시각,출동시각,현장도착시각,구조완료시각,복귀시각,신고,출동,구조,복귀,현장시도명,현장시군구명,손상지역경도,손상지역위도,사고원인명,소방서명,센터명,처리결과구분명,계절명
820,2023.3.18 10:07,2023.3.18 10:08,2023.3.18 10:11,2023.3.18 11:00,2023.3.18 11:00,0:01,0:03,0:49,0:00,서울특별시,용산구,126.9958609,37.51750233,수색,119특수구조단,반포수난구조대,인명검색,봄
821,2023.3.18 10:11,2023.3.18 10:13,2023.3.18 10:13,2023.3.18 10:50,2023.3.18 10:50,0:02,0:00,0:37,0:00,서울특별시,강동구,127.1216417,37.55596613,수색,119특수구조단,광나루수난구조대,인명검색,봄
822,2023.3.18 14:01,2023.3.18 14:02,2023.3.18 14:05,2023.3.18 15:00,2023.3.18 15:00,0:01,0:03,0:55,0:00,서울특별시,용산구,126.9815856,37.51417822,수색,119특수구조단,반포수난구조대,인명검색,봄
823,2023.3.18 16:06,2023.3.18 16:07,2023.3.18 16:07,2023.3.18 16:40,2023.3.18 16:40,0:01,0:00,0:33,0:00,서울특별시,강동구,127.1282309,37.56358704,수색,119특수구조단,광나루수난구조대,인명검색,봄
824,2023.3.18 16:37,2023.3.18 16:39,2023.3.18 16:42,2023.3.18 16:42,2023.3.18 17:00,0:02,0:03,0:00,0:18,서울특별시,영등포구,126.9408034,37.53046565,기타 수난 ,119특수구조단,여의도수난구조대,기타안전조치,봄
825,2023.3.18 21:21,2023.3.18 21:23,2023.3.18 21:27,2023.3.18 21:45,2023.3.18 21:50,0:02,0:04,0:18,0:05,서울특별시,강남구,127.022118,37.53499675,기타 수난 ,119특수구조단,뚝섬수난구조대,인명구조,봄
826,2023.3.19 4:27,2023.3.19 4:29,2023.3.19 4:36,2023.3.19 4:37,2023.3.19 5:00,0:02,0:07,0:01,0:23,서울특별시,마포구,126.9414189,37.53661798,기타 수난 ,영등포소방서,여의도119안전센터,타기관 인계,봄
827,2023.3.19 4:27,2023.3.19 4:29,2023.3.19 4:35,2023.3.19 4:36,2023.3.19 4:37,0:02,0:06,0:01,0:01,서울특별시,마포구,126.9414189,37.53661798,기타 수난 ,영등포소방서,구조대,인명검색,봄
828,2023.3.19 4:27,2023.3.19 4:29,2023.3.19 4:31,2023.3.19 4:35,2023.3.19 4:45,0:02,0:02,0:04,0:10,서울특별시,마포구,126.9414189,37.53661798,기타 수난 ,119특수구조단,여의도수난구조대,타기관 인계,봄
829,2023.3.19 5:13,2023.3.19 5:14,2023.3.19 5:19,2023.3.19 5:21,2023.3.19 5:31,0:01,0:05,0:02,0:10,서울특별시,용산구,126.9493679,37.52899001,기타 수난 ,영등포소방서,여의도119안전센터,타기관 인계,봄
830,2023.3.19 5:13,2023.3.19 5:14,2023.3.19 5:16,2023.3.19 5:16,2023.3.19 5:30,0:01,0:02,0:00,0:14,서울특별시,용산구,126.9493679,37.52899001,기타 수난 ,119특수구조단,여의도수난구조대,타기관 인계,봄
831,2023.3.19 10:01,2023.3.19 10:02,2023.3.19 10:05,2023.3.19 10:51,2023.3.19 10:55,0:01,0:03,0:46,0:04,서울특별시,서초구,126.9971421,37.51301152,수색,119특수구조단,반포수난구조대,인명검색,봄
832,2023.3.19 10:39,2023.3.19 10:41,2023.3.19 10:44,2023.3.19 10:50,2023.3.19 10:56,0:02,0:03,0:06,0:06,서울특별시,마포구,126.9412038,37.53652701,기타 수난 ,마포소방서,구조대,안전조치,봄
833,2023.3.19 10:56,2023.3.19 10:57,2023.3.19 11:00,2023.3.19 11:10,2023.3.19 11:15,0:01,0:03,0:10,0:05,서울특별시,용산구,126.9492685,37.52883752,기타 수난 ,용산소방서,구조대,자체처리,봄
834,2023.3.19 14:05,2023.3.19 14:07,2023.3.19 14:10,2023.3.19 14:51,2023.3.19 14:55,0:02,0:03,0:41,0:04,서울특별시,동작구,126.9782952,37.50598705,수색,119특수구조단,반포수난구조대,인명검색,봄
835,2023.3.19 16:00,2023.3.19 16:01,2023.3.19 17:00,2023.3.19 17:00,2023.3.19 17:00,0:01,0:59,0:00,0:00,서울특별시,강동구,127.1177562,37.54492119,수색,119특수구조단,광나루수난구조대,인명검색,봄
836,2023.3.19 17:29,2023.3.19 17:30,2023.3.19 17:31,2023.3.19 17:33,2023.3.19 17:50,0:01,0:01,0:02,0:17,서울특별시,광진구,127.1075216,37.54420308,수색,119특수구조단,광나루수난구조대,타기관 인계,봄
837,2023.3.19 20:03,2023.3.19 20:04,2023.3.19 20:08,2023.3.19 20:25,2023.3.19 20:32,0:01,0:04,0:17,0:07,서울특별시,용산구,127.0113013,37.5289427,기타 수난 ,용산소방서,이태원119안전센터,오인신고,봄
838,2023.3.19 20:03,2023.3.19 20:04,2023.3.19 20:08,2023.3.19 20:18,2023.3.19 20:30,0:01,0:04,0:10,0:12,서울특별시,용산구,127.0113013,37.5289427,기타 수난 ,용산소방서,구조대,오인신고,봄
839,2023.3.19 20:03,2023.3.19 20:04,2023.3.19 20:08,2023.3.19 20:15,2023.3.19 20:25,0:01,0:04,0:07,0:10,서울특별시,용산구,127.0113013,37.5289427,기타 수난 ,119특수구조단,반포수난구조대,안전조치,봄
840,2023.3.19 22:07,2023.3.19 22:08,2023.3.19 22:12,2023.3.19 22:20,2023.3.19 22:25,0:01,0:04,0:08,0:05,서울특별시,마포구,126.9410636,37.53645006,수색,영등포소방서,구조대,타기관 인계,봄
841,2023.3.19 22:34,2023.3.19 22:36,2023.3.19 22:40,2023.3.19 22:50,2023.3.19 23:05,0:02,0:04,0:10,0:15,서울특별시,마포구,126.9423202,37.53723518,기타 수난 ,마포소방서,구조대,안전조치,봄
842,2023.3.20 0:56,2023.3.20 0:59,2023.3.20 1:03,2023.3.20 1:11,2023.3.20 1:17,0:03,0:04,0:08,0:06,서울특별시,영등포구,126.9021199,37.54140573,수색,영등포소방서,구조대,인명검색,봄
843,2023.3.20 4:05,2023.3.20 4:07,2023.3.20 4:12,2023.3.20 4:16,2023.3.20 4:30,0:02,0:05,0:04,0:14,서울특별시,서초구,126.9987201,37.51173424,기타 수난 ,서초소방서,구조대,구급대 인계,봄
844,2023.3.20 4:05,2023.3.20 4:07,2023.3.20 4:12,2023.3.20 4:16,2023.3.20 4:30,0:02,0:05,0:04,0:14,서울특별시,서초구,126.9987201,37.51173424,기타 수난 ,서초소방서,현장대응단,구급대 인계,봄
845,2023.3.20 4:55,2023.3.20 4:56,2023.3.20 5:02,2023.3.20 5:08,2023.3.20 5:15,0:01,0:06,0:06,0:07,서울특별시,마포구,126.9412199,37.53647371,수색,영등포소방서,구조대,타기관 인계,봄
846,2023.3.20 9:00,2023.3.20 9:01,2023.3.20 9:05,2023.3.20 9:50,2023.3.20 9:50,0:01,0:04,0:45,0:00,서울특별시,강동구,127.1176357,37.54491589,기타 수난 ,119특수구조단,광나루수난구조대,인명검색,봄
847,2023.3.20 10:01,2023.3.20 10:02,2023.3.20 10:03,2023.3.20 10:40,2023.3.20 10:50,0:01,0:01,0:37,0:10,서울특별시,서초구,126.9960755,37.51352029,수색,119특수구조단,반포수난구조대,인명검색,봄
848,2023.3.20 12:00,2023.3.20 12:02,2023.3.20 12:09,2023.3.21 12:08,2023.3.21 12:28,0:02,0:07,23:59,0:20,서울특별시,마포구,126.9316716,37.54144271,익수,마포소방서,서교119안전센터,타기관 인계,봄
849,2023.3.20 12:00,2023.3.20 12:02,2023.3.20 12:08,2023.3.20 12:25,2023.3.20 12:40,0:02,0:06,0:17,0:15,서울특별시,마포구,126.9316716,37.54144271,익수,마포소방서,구조대,구급대 인계,봄
850,2023.3.20 14:08,2023.3.20 14:10,2023.3.20 14:19,2023.3.20 14:22,2023.3.20 14:35,0:02,0:09,0:03,0:13,서울특별시,마포구,126.8933131,37.55584371,기타 수난 ,마포소방서,구조대,타기관 인계,봄
851,2023.3.20 14:10,2023.3.20 14:11,2023.3.20 14:12,2023.3.20 14:40,2023.3.20 14:50,0:01,0:01,0:28,0:10,서울특별시,서초구,126.9806434,37.50633268,수색,119특수구조단,반포수난구조대,인명검색,봄
852,2023.3.20 15:47,2023.3.20 15:47,2023.3.20 15:50,2023.3.20 15:52,2023.3.20 16:00,0:00,0:03,0:02,0:08,서울특별시,강남구,127.0558764,37.52799166,기타 수난 ,119특수구조단,뚝섬수난구조대,타기관 인계,봄
853,2023.3.20 16:16,2023.3.20 16:17,2023.3.20 16:25,2023.3.20 16:44,2023.3.20 16:44,0:01,0:08,0:19,0:00,서울특별시,강동구,127.1175695,37.54490335,기타 수난 ,119특수구조단,광나루수난구조대,인명검색,봄
854,2023.3.20 16:44,2023.3.20 16:46,2023.3.20 16:51,2023.3.20 16:55,2023.3.20 17:05,0:02,0:05,0:04,0:10,서울특별시,강동구,127.1140693,37.54448373,기타 수난 ,강동소방서,천호119안전센터,타기관 인계,봄
855,2023.3.20 16:44,2023.3.20 16:46,2023.3.20 16:51,2023.3.21 17:00,2023.3.21 17:00,0:02,0:05,0:09,0:00,서울특별시,강동구,127.1140693,37.54448373,기타 수난 ,119특수구조단,광나루수난구조대,타기관 인계,봄
856,2023.3.20 19:19,2023.3.20 19:20,2023.3.20 19:26,2023.3.20 19:30,2023.3.20 19:35,0:01,0:06,0:04,0:05,서울특별시,동작구,126.956769,37.51457783,기타 수난 ,용산소방서,이촌119안전센터,타기관 인계,봄
857,2023.3.20 21:53,2023.3.20 21:55,2023.3.20 22:01,2023.3.20 22:02,2023.3.20 22:10,0:02,0:06,0:01,0:08,서울특별시,마포구,126.9412249,37.53643891,기타 수난 ,마포소방서,구조대,타기관 인계,봄
858,2023.3.20 23:26,2023.3.20 23:27,2023.3.20 23:32,2023.3.20 23:42,2023.3.20 23:46,0:01,0:05,0:10,0:04,서울특별시,영등포구,126.942192,37.5230669,기타 수난 ,영등포소방서,구조대,타 기관처리,봄
859,2023.3.21 0:12,2023.3.21 0:13,2023.3.21 0:17,2023.3.21 0:30,2023.3.21 0:36,0:01,0:04,0:13,0:06,서울특별시,동작구,126.9569835,37.51476352,기타 수난 ,용산소방서,구조대,타기관 인계,봄
860,2023.3.21 1:09,2023.3.21 1:10,2023.3.21 1:17,2023.3.21 1:30,2023.3.21 1:35,0:01,0:07,0:13,0:05,서울특별시,용산구,127.0110844,37.52904953,기타 수난 ,용산소방서,이태원119안전센터,인명검색,봄
861,2023.3.21 1:54,2023.3.21 1:55,2023.3.21 2:00,2023.3.21 2:05,2023.3.21 2:15,0:01,0:05,0:05,0:10,서울특별시,성동구,127.035081,37.53870218,기타 수난 ,119특수구조단,뚝섬수난구조대,타기관 인계,봄
862,2023.3.21 1:59,2023.3.21 2:00,2023.3.21 2:02,2023.3.21 2:04,2023.3.21 2:10,0:01,0:02,0:02,0:06,서울특별시,영등포구,126.9028946,37.54199357,기타 수난 ,영등포소방서,구조대,타 기관처리,봄
863,2023.3.21 2:19,2023.3.21 2:20,2023.3.21 2:25,2023.3.21 2:35,2023.3.21 2:40,0:01,0:05,0:10,0:05,서울특별시,강남구,127.0214826,37.53543922,기타 수난 ,119특수구조단,뚝섬수난구조대,자체처리,봄
864,2023.3.21 3:23,2023.3.21 3:25,2023.3.21 3:28,2023.3.21 3:28,2023.3.21 3:50,0:02,0:03,0:00,0:22,서울특별시,마포구,126.9413923,37.53641594,기타 수난 ,영등포소방서,구조대,타기관 인계,봄
865,2023.3.21 3:23,2023.3.21 3:25,2023.3.21 3:31,2023.3.21 3:32,2023.3.21 3:40,0:02,0:06,0:01,0:08,서울특별시,마포구,126.9413923,37.53641594,기타 수난 ,마포소방서,구조대,자체처리,봄
866,2023.3.21 9:35,2023.3.21 9:36,2023.3.21 9:36,2023.3.21 10:00,2023.3.21 10:00,0:01,0:00,0:24,0:00,서울특별시,강동구,127.1213193,37.55498555,수색,119특수구조단,광나루수난구조대,인명검색,봄
867,2023.3.21 10:00,2023.3.21 10:01,2023.3.21 10:04,2023.3.21 10:45,2023.3.21 10:45,0:01,0:03,0:41,0:00,서울특별시,용산구,126.9954729,37.51890359,수색,119특수구조단,반포수난구조대,인명검색,봄
868,2023.3.21 12:11,2023.3.21 12:16,2023.3.21 12:21,2023.3.21 12:27,2023.3.21 12:42,0:05,0:05,0:06,0:15,서울특별시,마포구,126.9411113,37.53663234,기타 수난 ,마포소방서,염리119안전센터,타기관 인계,봄
869,2023.3.21 12:11,2023.3.21 12:16,2023.3.21 12:18,2023.3.21 12:18,2023.3.21 12:30,0:05,0:02,0:00,0:12,서울특별시,마포구,126.9411113,37.53663234,기타 수난 ,119특수구조단,여의도수난구조대,타기관 인계,봄
870,2023.3.21 14:10,2023.3.21 14:12,2023.3.21 14:15,2023.3.21 15:00,2023.3.21 15:00,0:02,0:03,0:45,0:00,서울특별시,용산구,126.9948044,37.51686351,수색,119특수구조단,반포수난구조대,인명검색,봄
871,2023.3.21 16:19,2023.3.21 16:20,2023.3.21 16:20,2023.3.21 17:00,2023.3.21 17:00,0:01,0:00,0:40,0:00,서울특별시,강동구,127.1149585,37.54424729,수색,119특수구조단,광나루수난구조대,인명검색,봄
872,2023.3.21 18:01,2023.3.21 18:05,2023.3.21 18:08,2023.3.21 18:50,2023.3.21 19:00,0:04,0:03,0:42,0:10,서울특별시,송파구,127.0726467,37.52238504,고립,119특수구조단,뚝섬수난구조대,자체처리,봄
873,2023.3.21 20:41,2023.3.21 20:43,2023.3.21 20:48,2023.3.21 20:58,2023.3.21 21:05,0:02,0:05,0:10,0:07,서울특별시,영등포구,126.9034883,37.54278483,기타 수난 ,영등포소방서,당산119안전센터,타 기관처리,봄
874,2023.3.21 20:41,2023.3.21 20:43,2023.3.21 20:48,2023.3.21 20:52,2023.3.21 20:52,0:02,0:05,0:04,0:00,서울특별시,영등포구,126.9034883,37.54278483,수색,영등포소방서,구조대,인명검색,봄
875,2023.3.21 21:38,2023.3.21 21:38,2023.3.21 21:41,2023.3.21 22:05,2023.3.21 22:05,0:00,0:03,0:24,0:00,서울특별시,서초구,126.9814964,37.50645927,수색,119특수구조단,반포수난구조대,인명검색,봄
876,2023.3.21 23:56,2023.3.21 23:58,2023.3.22 0:03,2023.3.22 0:10,2023.3.22 0:15,0:02,0:05,0:07,0:05,서울특별시,동작구,126.9568959,37.51489835,기타 수난 ,동작소방서,노량진119안전센터,타기관 인계,봄
877,2023.3.21 23:56,2023.3.21 23:58,2023.3.22 0:03,2023.3.22 0:17,2023.3.22 0:20,0:02,0:05,0:14,0:03,서울특별시,동작구,126.9568959,37.51489835,기타 수난 ,용산소방서,이촌119안전센터,타기관 인계,봄
878,2023.3.22 0:59,2023.3.22 1:00,2023.3.22 1:02,2023.3.22 1:04,2023.3.22 1:06,0:01,0:02,0:02,0:02,서울특별시,서초구,126.9808198,37.50601442,수색,119특수구조단,반포수난구조대,타기관 인계,봄
879,2023.3.22 2:45,2023.3.22 2:48,2023.3.22 2:52,2023.3.22 3:08,2023.3.22 3:15,0:03,0:04,0:16,0:07,서울특별시,영등포구,126.895846,37.54038507,기타 수난 ,영등포소방서,당산119안전센터,타 기관처리,봄
880,2023.3.22 8:55,2023.3.22 8:57,2023.3.22 9:00,2023.3.22 9:01,2023.3.22 9:10,0:02,0:03,0:01,0:09,서울특별시,강동구,127.1102218,37.54352001,사체인양,광진소방서,현장대응단,타 기관처리,봄
881,2023.3.22 8:55,2023.3.22 8:57,2023.3.22 8:57,2023.3.22 9:01,2023.3.22 9:20,0:02,0:00,0:04,0:19,서울특별시,강동구,127.1102218,37.54352001,기타 수난 ,119특수구조단,광나루수난구조대,타기관 인계,봄
882,2023.3.22 10:06,2023.3.22 10:07,2023.3.22 10:10,2023.3.22 10:53,2023.3.22 11:00,0:01,0:03,0:43,0:07,서울특별시,서초구,126.9969271,37.51488495,수색,119특수구조단,반포수난구조대,인명검색,봄
883,2023.3.22 14:20,2023.3.22 14:22,2023.3.22 14:25,2023.3.22 15:16,2023.3.22 15:22,0:02,0:03,0:51,0:06,서울특별시,서초구,126.9977464,37.51080528,수색,119특수구조단,반포수난구조대,인명검색,봄
884,2023.3.22 21:53,2023.3.22 21:54,2023.3.22 21:59,2023.3.22 21:59,2023.3.22 22:03,0:01,0:05,0:00,0:04,서울특별시,강동구,127.1103694,37.54347268,기타 수난 ,광진소방서,구조대,자체처리,봄
885,2023.3.22 21:53,2023.3.22 21:54,2023.3.22 21:55,2023.3.22 22:00,2023.3.22 22:15,0:01,0:01,0:05,0:15,서울특별시,강동구,127.1103694,37.54347268,기타 수난 ,119특수구조단,광나루수난구조대,타기관 인계,봄
886,2023.3.22 22:30,2023.3.22 22:31,2023.3.22 22:36,2023.3.23 22:50,2023.3.23 23:05,0:01,0:05,0:14,0:15,서울특별시,서초구,126.9988493,37.51316491,기타 수난 ,서초소방서,현장대응단,타기관 인계,봄
887,2023.3.23 0:32,2023.3.23 0:33,2023.3.23 0:40,2023.3.23 0:41,2023.3.23 0:49,0:01,0:07,0:01,0:08,서울특별시,송파구,127.0920553,37.52408131,기타 수난 ,광진소방서,구조대,자체처리,봄
888,2023.3.23 0:32,2023.3.23 0:33,2023.3.23 0:40,2023.3.23 0:41,2023.3.23 0:50,0:01,0:07,0:01,0:09,서울특별시,송파구,127.0920553,37.52408131,기타 수난 ,송파소방서,잠실119안전센터,타기관 인계,봄
889,2023.3.23 0:32,2023.3.23 0:33,2023.3.23 0:40,2023.3.23 0:48,2023.3.23 1:00,0:01,0:07,0:08,0:12,서울특별시,송파구,127.0920553,37.52408131,기타 수난 ,119특수구조단,뚝섬수난구조대,타기관 인계,봄
890,2023.3.23 0:32,2023.3.23 0:33,2023.3.23 0:36,2023.3.23 0:40,2023.3.23 0:40,0:01,0:03,0:04,0:00,서울특별시,송파구,127.0920553,37.52408131,기타 수난 ,119특수구조단,광나루수난구조대,타기관 인계,봄
891,2023.3.23 2:24,2023.3.23 2:25,2023.3.23 2:28,2023.3.23 2:55,2023.3.23 3:00,0:01,0:03,0:27,0:05,서울특별시,영등포구,126.9029449,37.54285191,기타 수난 ,마포소방서,구조대,안전조치,봄
892,2023.3.23 3:10,2023.3.23 3:11,2023.3.23 3:14,2023.3.23 3:25,2023.3.23 3:31,0:01,0:03,0:11,0:06,서울특별시,마포구,126.9411659,37.53653296,기타 수난 ,마포소방서,구조대,안전조치,봄
893,2023.3.23 9:30,2023.3.23 9:31,2023.3.23 9:37,2023.3.23 9:40,2023.3.23 9:50,0:01,0:06,0:03,0:10,서울특별시,마포구,126.9411759,37.53649774,기타 수난 ,영등포소방서,여의도119안전센터,인명구조,봄
894,2023.3.23 9:30,2023.3.23 9:31,2023.3.23 9:38,2023.3.23 9:40,2023.3.23 9:50,0:01,0:07,0:02,0:10,서울특별시,마포구,126.9411759,37.53649774,기타 수난 ,마포소방서,구조대,타기관 인계,봄
895,2023.3.23 10:00,2023.3.23 10:01,2023.3.23 10:02,2023.3.23 10:55,2023.3.23 11:00,0:01,0:01,0:53,0:05,서울특별시,서초구,126.9972818,37.51383451,수색,119특수구조단,반포수난구조대,인명검색,봄
896,2023.3.23 14:02,2023.3.23 14:03,2023.3.23 14:04,2023.3.23 14:55,2023.3.23 15:00,0:01,0:01,0:51,0:05,서울특별시,서초구,126.9980611,37.51351545,수색,119특수구조단,반포수난구조대,인명검색,봄
897,2023.3.23 14:35,2023.3.23 14:36,2023.3.23 14:41,2023.3.23 14:41,2023.3.23 15:00,0:01,0:05,0:00,0:19,서울특별시,송파구,127.0936303,37.52135394,기타 수난 ,강동소방서,구조대,타 기관처리,봄
898,2023.3.23 14:35,2023.3.23 14:36,2023.3.23 14:41,2023.3.23 14:50,2023.3.23 15:00,0:01,0:05,0:09,0:10,서울특별시,송파구,127.0936303,37.52135394,기타 수난 ,송파소방서,잠실119안전센터,자체처리,봄
899,2023.3.23 14:35,2023.3.23 14:36,2023.3.23 14:41,2023.3.23 15:00,2023.3.23 15:05,0:01,0:05,0:19,0:05,서울특별시,송파구,127.0936303,37.52135394,기타 수난 ,119특수구조단,뚝섬수난구조대,인명검색,봄
900,2023.3.23 14:35,2023.3.23 14:36,2023.3.23 14:41,2023.3.23 14:50,2023.3.23 15:00,0:01,0:05,0:09,0:10,서울특별시,송파구,127.0936303,37.52135394,기타 수난 ,119특수구조단,광나루수난구조대,타기관 인계,봄
901,2023.3.23 14:36,2023.3.23 14:37,2023.3.23 14:43,2023.3.23 14:47,2023.3.23 15:00,0:01,0:06,0:04,0:13,서울특별시,마포구,126.9412652,37.53641967,기타 수난 ,영등포소방서,여의도119안전센터,인명구조,봄
902,2023.3.23 14:36,2023.3.23 14:37,2023.3.23 14:44,2023.3.23 14:47,2023.3.23 14:57,0:01,0:07,0:03,0:10,서울특별시,마포구,126.9412652,37.53641967,기타 수난 ,영등포소방서,구조대,인명검색,봄
903,2023.3.23 15:47,2023.3.23 15:47,2023.3.23 15:56,2023.3.23 16:00,2023.3.23 16:10,0:00,0:09,0:04,0:10,서울특별시,광진구,127.0965633,37.53231047,수색,광진소방서,현장대응단,인명검색,봄
904,2023.3.23 15:47,2023.3.23 15:47,2023.3.23 15:56,2023.3.23 15:56,2023.3.23 16:20,0:00,0:09,0:00,0:24,서울특별시,광진구,127.0965633,37.53231047,기타 수난 ,강동소방서,구조대,타 기관처리,봄
905,2023.3.23 15:47,2023.3.23 15:47,2023.3.23 15:56,2023.3.23 15:56,2023.3.23 16:10,0:00,0:09,0:00,0:14,서울특별시,광진구,127.0965633,37.53231047,기타 수난 ,송파소방서,잠실119안전센터,인명검색,봄
906,2023.3.23 15:47,2023.3.23 15:47,2023.3.23 15:56,2023.3.23 16:00,2023.3.23 16:10,0:00,0:09,0:04,0:10,서울특별시,광진구,127.0965633,37.53231047,기타 수난 ,119특수구조단,뚝섬수난구조대,인명검색,봄
907,2023.3.23 15:47,2023.3.23 15:47,2023.3.23 15:53,2023.3.23 16:00,2023.3.23 16:10,0:00,0:06,0:07,0:10,서울특별시,광진구,127.0965633,37.53231047,기타 수난 ,119특수구조단,광나루수난구조대,타기관 인계,봄
908,2023.3.23 21:31,2023.3.23 21:33,2023.3.23 21:41,2023.3.23 22:00,2023.3.23 22:25,0:02,0:08,0:19,0:25,서울특별시,송파구,127.0911763,37.5251979,기타 수난 ,강동소방서,구조대,타기관 인계,봄
909,2023.3.23 21:31,2023.3.23 21:33,2023.3.23 21:41,2023.3.23 21:55,2023.3.23 22:00,0:02,0:08,0:14,0:05,서울특별시,송파구,127.0911763,37.5251979,기타 수난 ,119특수구조단,뚝섬수난구조대,인명검색,봄
910,2023.3.23 21:31,2023.3.23 21:33,2023.3.23 21:40,2023.3.23 22:10,2023.3.23 22:20,0:02,0:07,0:30,0:10,서울특별시,송파구,127.0911763,37.5251979,기타 수난 ,119특수구조단,광나루수난구조대,타기관 인계,봄
